Dloss,Gloss
0.007199466228485107,-0.03722300007939339
3.706205368041992,12.531949043273926
-0.3966963291168213,-1.5824559926986694
-0.42362213134765625,-1.258425235748291
0.4425569176673889,-0.5892704725265503
0.515060305595398,-1.1919735670089722
1.7965061664581299,0.21193037927150726
0.9914661645889282,-1.7109348773956299
1.359071969985962,-0.3637593984603882
0.9964251518249512,-1.7596992254257202
-0.2581108808517456,-1.4616055488586426
-0.23010385036468506,-1.2364791631698608
0.2867550849914551,-0.5907503962516785
0.7738988995552063,-0.8094276785850525
0.29584193229675293,-1.4648375511169434
0.39093703031539917,-0.7343495488166809
0.9058125019073486,-0.5533943772315979
1.0867600440979004,-1.2814866304397583
1.4583441019058228,0.22350624203681946
2.0848188400268555,1.1524131298065186
2.7976958751678467,2.356797456741333
3.8261537551879883,2.594510078430176
7.028819561004639,7.313338279724121
5.146955490112305,-3.170799493789673
5.593948841094971,3.579218864440918
7.943337440490723,2.6635398864746094
7.4865193367004395,4.990148544311523
5.355718612670898,3.50410795211792
6.1731977462768555,2.825040817260742
6.0858025550842285,2.818362236022949
3.8387646675109863,5.114467620849609
7.4743499755859375,2.817997455596924
8.476960182189941,7.9801201820373535
3.1496317386627197,4.068324089050293
3.705354928970337,6.956864833831787
5.173880100250244,9.221287727355957
2.1314642429351807,1.6698229312896729
3.403200149536133,5.231441497802734
4.3446431159973145,8.074455261230469
5.370571136474609,10.146635055541992
3.3552043437957764,4.299362659454346
2.5388455390930176,2.2177720069885254
0.7251052856445312,3.153160572052002
2.261809825897217,3.396355628967285
3.9721879959106445,7.498578071594238
4.769783020019531,9.317060470581055
5.173422336578369,6.2130818367004395
4.590459823608398,5.309969425201416
4.202472686767578,4.423404216766357
4.810690879821777,5.425314903259277
5.461348056793213,7.7305426597595215
2.9317851066589355,3.094536304473877
4.677993297576904,5.855306148529053
3.282853364944458,6.734971046447754
4.995946884155273,7.33829402923584
5.842577934265137,8.12674331665039
4.221429824829102,6.688841819763184
5.017699241638184,9.312898635864258
5.0847578048706055,11.567420959472656
5.284303665161133,12.363637924194336
4.79819393157959,11.388567924499512
3.724155902862549,11.1416654586792
6.506756782531738,12.624112129211426
6.229913711547852,14.589179992675781
5.56242561340332,16.070030212402344
5.0828070640563965,11.608604431152344
5.784543991088867,13.268543243408203
5.139293670654297,14.982701301574707
4.717622756958008,14.609577178955078
5.322755813598633,14.848796844482422
7.211294174194336,15.064397811889648
7.31838321685791,16.106586456298828
5.927870750427246,15.870018005371094
5.303594589233398,16.709144592285156
5.677534103393555,11.675525665283203
4.464787483215332,15.880122184753418
4.9566802978515625,14.16824722290039
6.616806983947754,14.548977851867676
5.672119140625,16.589447021484375
5.140665054321289,17.213787078857422
2.7778453826904297,15.72826862335205
5.717337608337402,12.636990547180176
5.934932708740234,15.86841106414795
6.474306106567383,17.396106719970703
5.836265563964844,15.585861206054688
5.903855323791504,16.424762725830078
5.538168907165527,12.71478271484375
4.976353645324707,17.03785514831543
5.349443435668945,18.09973907470703
5.307003021240234,17.850692749023438
3.5338497161865234,18.877138137817383
6.708015441894531,18.156341552734375
5.178506851196289,18.821910858154297
6.1796875,21.098031997680664
6.564915657043457,17.153287887573242
6.722240447998047,17.641286849975586
6.371551513671875,18.63013458251953
5.913068771362305,19.43495750427246
3.425058364868164,15.940692901611328
3.3100385665893555,17.241191864013672
